-8.183022252858838108e-01,-1.047186580158032898e+00,2.262421312290466835e-01,5.076441286424201449e-01,6.247655904212091604e-01,-1.734869490122123992e-01,6.311859727434661060e-01,1.113264155186804771e+00,-1.036510526021629797e-01
5.471215839447540752e-02,-3.760870322757045026e-01,-1.150291444653311901e-02,4.799347468890674540e-01,1.539926368493632625e-01,-9.827015691001123043e-02,1.023285920457445375e+00,5.586162584696587885e-01,-6.958001711581948689e-02
-2.005385984518039955e-01,1.706421713333474699e-01,-3.243170054715952544e-01,4.711588245119083807e-01,-2.396839708510213329e-01,1.975857731422918095e-01,1.295443652472366924e+00,-1.192478541004694526e-01,1.202129522256230598e-01
2.965655187077209654e-02,-1.475023712671255094e-01,-1.397328419495469376e-01,6.394359435353936805e-01,-1.979489206607497609e-01,1.781397904315829561e-01,1.058592666991046594e+00,7.942203674377182887e-01,-5.509339810016156136e-02
-1.378429403062662928e+00,2.117457848946835419e-02,-1.410298559733541568e-02,3.780305188706062358e-01,-2.893741566799078457e-01,1.463153652043890918e-01,7.375653960935779629e-01,1.105458867175347137e+00,-1.276649309390580078e-01
5.991680589648029631e-02,-1.585609470891486961e-01,3.180650507034588070e-01,-1.273794075869711939e-01,-8.082998686231174235e-02,-1.154737847213682111e-01,7.114715040080777930e-01,7.827317166928304815e-02,-6.447141819563032006e-02
-4.810953667661519439e-01,-8.150911416841912782e-01,-1.305423118281368589e-01,-6.079739999115629789e-02,1.378248807810111831e-02,-1.769358759321847663e-01,9.462352665850974898e-01,-1.787461860195288799e-01,3.700190954809379207e-02
-8.718596132981969449e-01,1.828942831431232818e-01,1.754052322700534461e-01,5.609893209933739522e-01,-3.120182946640289723e-01,-2.065399137165994103e-01,-2.009295486526858077e-01,1.095776704188784922e+00,-1.156954045010238352e-01
-1.454756519557732775e+00,-1.277770198679989200e+00,3.364543919417311013e-01,-3.566558603414671236e-01,-4.866136571706149994e-01,1.140928648699472969e-01,1.049768750420380092e-01,-1.324971855405092658e-01,1.273273255857873543e-01
-1.168404104227795282e+00,-9.802801878056809359e-01,3.955504496138667614e-02,-5.712532159755706607e-01,-2.267071605398153222e-01,-1.411719926862231578e-02,1.810108464026248809e-01,7.056913148936964086e-01,5.271430908449151187e-02
-6.666249218320603465e-01,-4.790938358885585835e-01,1.673886952718206533e-01,7.004578086212376320e-02,3.200699152496270239e-01,2.311446216454287050e-01,1.397128848648541699e-01,4.346945571213597370e-01,1.685766753012931662e-01
-8.100800156760021853e-01,-1.232681909433834821e-01,-2.386281981155913001e-01,6.887999827058856050e-01,6.150314433246965029e-01,-1.206651939688833941e-01,3.653852388658328509e-01,-2.598502096199190037e-01,1.884938047244795745e-01
-9.764760531649308017e-01,-4.440297637679412324e-01,-2.901582808061100582e-01,-7.817807187566868654e-01,-1.565673932627141274e-01,3.832928280234093599e-02,8.422345400051343134e-01,5.612775051949520089e-01,2.979576191054211787e-04
-8.846543751919090370e-01,-3.709456919920294249e-01,2.891258167561172598e-02,1.984348309320080883e-01,1.043620099857296424e-01,-3.014893924716544049e-04,3.494276777667668643e-01,7.242835219751153630e-02,5.026726826730595898e-02
-1.164204330618615613e+00,-9.982701790358508021e-01,7.630529550284093077e-02,-2.317013588037571958e-01,-1.379871841885396133e-01,1.734115718280845875e-01,1.222692912640063190e-01,7.626127259595049113e-01,-1.020613548175459684e-01
-7.529874727428363945e-01,1.688364117756977478e-01,3.254942567379803808e-01,-6.140569648988944973e-01,4.185790269003381026e-01,1.574383968520495780e-01,9.040838021806452129e-01,7.453907283554450647e-02,-1.369508339141120579e-01
1.664424261181425280e-01,-8.022028442294983908e-01,1.862974538011362702e-01,4.709027532517998660e-01,3.527472843178732775e-01,-1.008719121713417544e-01,-5.135179660278041402e-02,3.129245624662283509e-01,1.406989581564863090e-02
-2.401571367542902902e-01,-7.799489551730101056e-01,2.839164263680239442e-01,-5.005663672649585116e-02,-4.966939832972193658e-01,6.000235291409028449e-03,6.698224695422638764e-03,1.345595439785532976e-01,2.725234172644427910e-02
-2.317173722176923967e-01,-2.096894143303005276e-01,-3.024985678473804951e-01,-6.213085194210863360e-01,3.345050871362346134e-01,4.373692908311405114e-02,5.856579370686739727e-01,7.342386783065543154e-01,-1.667034408375281662e-01
-1.428113892886732295e+00,-7.971574365432116949e-01,-1.326363747080541167e-01,-2.725886190967973244e-01,-5.186362509828233991e-01,1.340222448019410817e-01,8.385131199533728541e-01,-9.142600666893041517e-03,1.642807221241100457e-01
-1.375995175763645717e+00,-9.152132213630785884e-01,1.043083519966326866e-01,-6.492822687298946960e-01,-3.458826273337251012e-01,-1.797099864018085191e-01,7.258410469210851979e-02,-2.708766040685539611e-02,1.177768996453004702e-01
-3.822383083728233544e-01,-5.395670002299453039e-01,-1.013771122372448263e-01,-4.386513758992353629e-01,9.402371661827635396e-02,-1.840136703446338950e-01,-1.336183343382098543e-01,9.763464227984571808e-01,1.680006136311828491e-01
-2.804614984159730096e-01,-3.800582418042495192e-01,-2.641142263036858617e-01,2.991139018805329952e-01,1.788276393426134758e-01,-2.777592467308367952e-01,2.965358778067604950e-01,6.077372530936983042e-01,-1.670803255475585003e-01
-1.067928432044104925e+00,-1.258440070846620795e+00,3.399354107331169494e-01,-2.070455718103791920e-01,-1.041391177808124735e-01,1.387996412649019073e-01,4.297052686866390525e-01,7.414433152858702636e-01,-4.434427319339818985e-02
-6.320063958997270692e-01,-2.121915021765867770e-01,-3.791779339512612590e-01,-2.218711598780309657e-01,-4.310818629781512645e-01,-2.532109155414031254e-01,-2.140135741426271443e-01,9.860477580781427109e-01,-5.712699796449699496e-02
-1.002814021971730973e+00,-2.870764194441286499e-01,4.699831704141982369e-02,-2.881241841970223483e-01,2.174092676760198684e-01,-1.692033673644041114e-01,1.234462164480899959e+00,4.703376150556559665e-02,2.776607502854058773e-02
-1.199941792663224982e+00,-1.012652028469363863e+00,-9.925394142850940682e-02,4.522734062726337934e-01,-5.247204377336859293e-01,-4.936472412939532650e-02,-2.079889331918408080e-01,9.057109484018529555e-01,7.539173230266954517e-03
-6.480785774791368858e-01,2.481158675613921449e-01,-2.054731220480326692e-01,6.742675781341952446e-01,-4.075402329073211094e-01,6.982387039710102883e-02,9.217618999782710709e-01,-3.226269961675301556e-01,-9.214712349610279518e-02
-1.316883120175287303e-01,-6.765354136425152376e-01,-6.665821195424442847e-02,5.837672753424872907e-01,3.161784833581868792e-01,5.288083462861792317e-02,9.349360606355876513e-01,6.292661060923231409e-01,2.186715117068218084e-01
-4.791587303001549891e-01,-3.343604500664359991e-01,2.826146813208768593e-02,-3.997950300413120606e-01,-9.054144065116198625e-02,2.409368095628880990e-01,4.796921874056779833e-01,-3.194343320298621558e-01,-7.564790244890587378e-02
-1.476990458326943312e-03,-6.192506521607674674e-01,-3.523242775760935253e-01,-2.134157912332773632e-01,-4.524919128836621396e-01,2.006786511312366184e-01,1.004102672089647319e+00,8.966391971453041565e-01,2.224023676387716919e-01
-8.454696777580608114e-01,-2.879182251295686612e-03,-1.162428316265719519e-01,4.279085737572813075e-01,5.912471601026904056e-01,4.385020345229712069e-02,5.173684292122395778e-01,9.836793910231768079e-01,7.355205633720418579e-02
-1.467034645535798987e+00,-1.602541575635390014e-01,1.214482751377149450e-02,-7.573439341498495736e-01,3.512286153944286227e-01,-2.155233931397319835e-01,1.251602311153842351e+00,-6.353934515573345099e-02,1.965985769769917346e-01
-6.460294486969564431e-02,-6.678970639847228163e-01,-2.499643794090453119e-01,-1.162215273318178976e-01,-4.650259265642527340e-01,9.038364669732945611e-02,8.762196288369086261e-01,6.360483375273345841e-01,-1.179876170522108497e-01
-6.428371200284950238e-01,3.607657968279034399e-01,1.010001836100011818e-01,-3.151748240065898043e-01,5.162162673312397088e-01,2.349112531052580666e-01,3.863926063857733295e-01,6.575925163316920230e-02,9.444449051576842002e-02
-1.246625202560285972e+00,3.182324431103062956e-01,1.819564843493957085e-01,-5.485515594764901470e-01,1.629512446772900525e-01,-1.095731772346306143e-01,2.740272021496701349e-01,-3.097285280667152474e-01,1.890459122934916580e-01
-8.326763952483491327e-01,-1.881050313612402380e-01,4.847320746024524896e-02,1.171076607638472655e-01,-2.168980044943091823e-02,4.261835403623626117e-02,-9.144638254602510674e-02,3.829922364061725260e-01,9.118559544679505358e-02
-1.213729921397479705e+00,-3.462718779355262733e-01,-1.540454985015647649e-01,-7.700970711312756789e-01,-3.093435345127353853e-01,6.200686886822381894e-02,1.163604688621635352e+00,-1.458439961505871296e-01,2.035497554688683319e-01
-1.063282819118591460e+00,-8.970098800503657488e-01,2.567688182821602494e-01,-4.398347762487622159e-01,5.581527390340065287e-01,-2.547423350946497189e-01,5.215756138065088532e-01,9.654593297781187688e-01,9.156094939052267234e-02
-1.116803537992682172e+00,-3.492726694837884338e-01,-4.445355220768359983e-02,2.137184672506470262e-01,-2.802892143979790474e-01,6.014752268999545848e-02,-5.526410616376278839e-02,-3.164868927576452440e-01,5.540930031037621939e-02
-5.959418135607452705e-01,-1.272488127712168238e+00,2.827226652332619494e-01,-4.153559472557544763e-01,-3.171556028158284413e-02,-1.183805571634055087e-01,8.610631617220371181e-02,2.748713350922803444e-01,2.804424103156136217e-02
-1.437420546374868602e+00,-1.261650441651179122e+00,-3.063228636558423812e-02,6.978701997682267288e-01,5.110149604539432344e-01,-1.271011927883754222e-01,4.404913202253644133e-01,6.843001822534472423e-01,1.815829305383762082e-02
-4.061277415384569878e-01,-6.661565997211358336e-01,2.684531890172677793e-01,8.117602714082138293e-01,-4.390432366058233393e-01,-1.973658947231633487e-01,2.341288383170242460e-02,6.417808456861749944e-01,1.903780497691387463e-02
-1.289646688045468448e+00,2.435060405185194288e-01,-2.875353490024272207e-01,-5.646033248491909573e-01,5.203258909664864040e-01,-2.619210974831983618e-01,2.652098397536545304e-01,9.956718883447776003e-01,-7.824041114652287299e-02
-1.020840954413219537e+00,-8.124933642547378376e-01,-2.757786794779060191e-03,-4.844083936247208233e-01,2.704041337488567454e-01,1.409563644207760813e-01,7.814259926241629017e-01,1.182706209581826373e-01,1.712049370867397835e-01
-8.403206385013869406e-01,-6.899372284640633568e-01,-2.573962368665438927e-01,-3.239884382509035099e-01,7.366527214802426338e-01,8.047607843626825019e-02,3.156447685467987929e-01,-9.064778417359442564e-02,-1.095515138615615613e-01
-5.437163278635612773e-01,-6.380338518690990002e-01,-3.966919662723759621e-01,2.541345070399597672e-01,3.851504488225414580e-01,1.562032701520090772e-01,2.198438138358853600e-01,-2.628779637705163097e-01,4.162143523361194752e-03
-6.735015714914129870e-01,-1.243183594782135248e+00,-1.105286187735074477e-01,2.423088046849747323e-01,-3.202430175119139188e-01,2.233128825286961883e-02,4.237406532287026906e-01,1.661623965847811579e-01,1.098896127658929855e-01
-9.005880035330490196e-01,3.133564323016764241e-01,2.335985453914036780e-01,2.058563289315853417e-01,2.523322282146479578e-01,7.029257710139769078e-02,1.225206129580824754e+00,6.454396233183480325e-01,-8.439631768945692059e-02
-1.371461235820464086e+00,-5.168302641866581171e-01,1.664208617997552375e-01,4.373296356045489608e-01,6.863665991340014427e-01,5.530023721019550198e-02,1.292569533423824524e+00,5.855603670766151847e-01,-2.092873312903875682e-02
-1.217645310819064131e+00,-1.142415113727311082e+00,-2.213073564049971298e-01,4.971589649685247414e-01,1.857320790965422130e-02,-1.710213477303113017e-01,7.521148615617626598e-01,1.182908722372238985e-02,1.603915958058552138e-01
1.454886354349611555e-01,-1.205824427606533744e+00,2.513961348939659501e-01,-2.759148447260375558e-01,-4.600128039432315741e-01,-2.683672664495345694e-02,-1.600587070313889415e-01,-3.460925440069799741e-01,-1.290542201234758934e-01
-9.015136151372873385e-01,-6.783498829994785151e-01,-3.267939740084112588e-01,-7.508727717062535501e-02,8.509633082130818593e-02,-4.372301860476107693e-02,1.076033357833456883e+00,2.296884701375679905e-01,-8.066213172107206120e-03
7.953926238406716642e-02,7.075011892795846080e-02,-6.729228919244634177e-02,4.270802175242519594e-01,-2.694545750579324661e-02,-1.516074546101819909e-01,4.218946550638694726e-01,4.155079082143714464e-01,-7.729560057245321580e-02
-1.413380171071640934e-01,-7.110208115255899353e-01,-2.756226982371717815e-02,2.189076630093954590e-01,1.170112310324272764e-01,-1.353591581880563555e-01,2.039161792124501438e-01,8.686783015668121388e-01,6.297841346222207703e-02
-1.265385609423158364e+00,6.048112455463883208e-03,-4.134004860528006642e-03,2.204010129960797260e-01,-1.238559860169858862e-01,3.925309856927144958e-02,-2.056933869182457908e-01,-3.512126723044423082e-01,6.520858383992023111e-03
-9.943622814756973849e-01,-5.539679646642491351e-01,1.516153146610635938e-01,3.563460042334901656e-01,7.170924877746388537e-01,5.183136917482600303e-02,1.067764989034267087e+00,7.134241355970832865e-02,2.426224246754102309e-01
-4.215800195539376460e-01,6.329275236412312822e-02,-3.578013419062763267e-01,8.565768851629530500e-01,2.834844437885729596e-01,-9.237126268798501183e-02,6.716168405033731137e-01,5.885282759846720557e-01,1.181926625679689535e-01
-2.944607033804962359e-01,-1.146193693549634185e+00,-4.855720627041598680e-02,5.738044042189527350e-02,-3.025331468399122259e-01,-3.504571947576751167e-02,5.230452227544893917e-01,-3.815631719555207524e-01,1.192131218027433492e-01
-1.137139530564126977e+00,-8.360947492366542777e-01,3.884898232177591559e-02,-8.305829531516151221e-03,1.933812552613770608e-01,-2.307202118864674079e-01,-7.404415728090860127e-02,8.657279920354580272e-01,1.628674062363337227e-01
-2.671598936468033703e-01,1.519769099248573507e-01,1.397836191200116929e-01,4.569037264649403740e-01,-1.968242957115513003e-01,-2.047359070851776930e-01,2.581943806194496593e-01,4.390298033161649238e-01,-1.677517515895947386e-01
-1.241984536674438644e+00,-6.114061250989308860e-01,1.176646673111606534e-01,8.603780811939282236e-01,-4.776728991304894367e-01,2.174252941381848436e-01,5.611280778260974156e-01,7.179983767680843121e-01,1.592800073652597126e-01
-3.673045288131473463e-01,-7.361262654354603363e-01,-2.821976500932285026e-01,-2.812651865325735967e-01,3.105744709475577459e-02,1.301338825172444480e-01,1.236984932591941977e+00,6.885272747450897901e-01,5.487362220930908085e-02
-1.489233287903940273e+00,2.654463617794351471e-01,-5.878346326547823075e-02,-2.552800131059344002e-01,-4.063466638032344758e-01,-3.025590933103033953e-02,1.290990731161468785e+00,5.241774644523743421e-01,1.608678863041019258e-01
-1.006522036538179288e+00,-8.204122298662375190e-01,-3.247630940684991252e-01,-2.786311532682768100e-01,-5.088515656630233641e-01,8.914886670633787036e-02,-4.546885533145023084e-02,-1.706174414031940978e-01,1.330806964895547839e-01
-5.057991502776448822e-01,2.216466983050957573e-01,-1.167650448014360687e-01,3.796768238856679245e-01,1.085092312071309628e-01,-8.607455877736791550e-02,2.393472057111772355e-01,1.960707813629608554e-01,4.661084925345745922e-02
-1.102608896586878995e+00,1.134112762751944281e-01,-6.747581376715106050e-03,2.161340298099422297e-01,1.675572388451562755e-02,-1.346158967024322362e-01,7.848028090366665488e-01,4.996971671594973019e-01,1.719745658133996491e-01
-1.339203493858523331e+00,9.979896203249349895e-03,6.801342859041886735e-02,2.030509100170233561e-01,1.705862685317378613e-01,6.224038041124985154e-02,7.404127692693344143e-01,5.070697417236461613e-01,-2.909331639834147887e-02
-5.994071574056402119e-01,-3.999523577158604626e-01,-2.676283065037122766e-01,4.982296551403960772e-01,3.194014833325564684e-02,2.059088249727678011e-01,5.139038106980504672e-01,2.871035206275709406e-01,-1.375994898184615955e-01
-1.326266575940815429e+00,3.649333763108004725e-01,2.903223527701845885e-01,3.899072678130776071e-01,-4.824427286667802850e-01,-2.468917061078668707e-01,-3.504910676971076389e-02,-2.357651712330332827e-01,2.355344130591288665e-01
-1.357336621556573197e+00,1.600028061779135147e-01,-3.677992296502766156e-01,-5.185835820142685737e-01,-1.001645778042289936e-01,8.224485183040664005e-02,4.480015961031749150e-01,-2.067934836610676175e-01,1.540085832220660644e-01
-1.356124266699790137e+00,-1.215182127244957000e+00,2.003649993152883946e-01,-4.717528919695631595e-01,-3.267977879590177048e-01,-1.688179050368384948e-01,9.503350097914797789e-01,1.932008624874114178e-01,-1.212126987775867248e-01
-2.243012142527862629e-01,-9.830623340639254026e-01,2.363426141907150058e-01,5.375874444984413136e-01,3.132500254247344573e-01,2.400272064210290379e-01,-1.709818027927347273e-01,1.025965039758514052e+00,-1.043085939055582861e-01
-6.126206742957239770e-01,9.560854148892516946e-02,2.545287317948524697e-02,1.351349472082544745e-01,6.923035342940925263e-01,-1.760383920070492103e-01,1.196908711142830706e+00,9.478986530075702577e-01,-1.255058177536381991e-01
-1.152350897311999356e+00,-1.209139316139359099e+00,-2.221992075436319269e-01,2.756160496668954574e-01,4.259681580241624355e-01,-3.286364249019363415e-02,9.982390918769923349e-01,1.043026888739485569e-01,-5.698497033602259454e-02
-1.019223889272008243e+00,-1.059398586979449775e+00,-2.532205944069541026e-01,-7.877323573588111971e-01,-5.062826847605939040e-02,5.118828231038230481e-02,2.726452742623541869e-01,4.234430257360335403e-01,2.340972830594738596e-01
-4.080030878142171247e-02,-9.198127555167892044e-01,5.821578998332060939e-02,-5.133390535726045645e-01,2.680837939118421165e-01,2.323511389816962369e-01,1.323247835751755197e+00,5.602803056959949624e-01,1.874553091197867505e-01
-2.438677899660612880e-01,-2.467772186209700180e-01,1.826222469011715699e-01,-3.666639221459377929e-01,1.037408489121544042e-01,-1.045430183843585881e-01,2.080532540895264071e-01,-3.118845980777040783e-01,-1.232892900157703531e-01
-1.979915383046142452e-01,-9.060382203090099340e-01,3.219524208025810186e-01,-6.748395433823567435e-01,5.412321376173190313e-02,8.339727369530020029e-02,7.400042070305823394e-01,9.615000068342850481e-01,2.234881270571876799e-01
-2.634746050538954165e-01,-1.035320984068955008e+00,-2.491951419650721700e-01,-7.478213264181017284e-01,7.339693187304544564e-01,-1.900408100989499915e-01,9.741585298381627567e-01,-6.181417758772028703e-02,-8.068854014429709121e-02
-4.960058619366658483e-02,5.581121905213914935e-02,-2.287491108924985250e-01,-4.550703788142429485e-02,3.541307892195010298e-01,-3.273068485208921463e-02,-1.938463067764386039e-01,-3.214631427107892958e-01,-3.748812758165095960e-02
-1.018878408263545143e+00,-9.416487606868970683e-01,2.322439709250455619e-01,6.642517344618318331e-01,-2.434049638483608002e-01,-7.511233472750714069e-02,4.233914002748800920e-02,-1.148971245722518741e-01,4.956299061707011844e-02
-1.314285168515041846e+00,-2.690046937968091356e-01,-2.864703720075153504e-01,-5.246388554018053263e-01,1.724793103178655640e-01,-1.301629516800493491e-01,6.429351034160428746e-01,9.375149583796466013e-02,-2.386746423926083827e-03
-2.996163376687976942e-01,-5.713042390773614976e-02,-2.455870350606457475e-01,4.487768252013365489e-01,-1.235607086245105735e-01,3.882621849668027592e-02,9.678879729820186739e-01,-3.800868609443742718e-01,1.505428018523415901e-01
-1.230452480702582285e+00,-1.003901351744759474e+00,2.892422724058651973e-01,-7.341092092231926713e-02,-5.052443794291865409e-01,1.496678860907676434e-01,-9.774955840801283213e-02,7.475166961542875077e-01,-8.405169523455727210e-02
-3.620369644929080089e-01,1.586873698159685375e-01,2.317483952039419703e-01,-7.409656003834549365e-01,7.105354753063765072e-01,4.567939153040884159e-02,7.347424666270139237e-01,1.700842517198147830e-01,-1.167720546122522907e-01
1.360077506652879187e-01,-7.351468151615198066e-01,-2.601787533951069875e-01,3.398251502448933481e-01,1.845560008748690084e-01,2.438261547254610973e-02,9.724507102868864550e-01,1.108605990322831580e+00,1.596413219179325660e-01
-1.352673044841056660e+00,-3.504283198979699643e-01,2.313630123235016489e-02,-6.385890037415357101e-01,-4.430154674819036797e-01,-2.332769171073546810e-01,1.113028330004410815e+00,3.295113281932637861e-01,7.871544980138930891e-02
-7.233377606699402662e-01,2.428713119082934746e-01,-3.861198360589131462e-01,2.922639330038415695e-01,6.935385577551754777e-01,-9.141281738160778048e-02,3.537571875193480375e-01,1.091192851109147099e+00,-1.512838579500861425e-01
-1.394148608457466132e+00,3.736118008049096328e-01,-1.296284808940408317e-01,-2.777760067312964321e-01,-5.323599361295597854e-01,-2.759768441680791606e-01,1.253829356742270917e+00,9.516161765375436010e-02,1.005608090474784388e-01
-2.025123819173946238e-02,-9.959061077739108647e-01,-1.997269491444856049e-01,1.827357148174113544e-01,3.807650180702818465e-01,2.352911217537057009e-01,3.037800551066660582e-02,3.675901041371382183e-01,2.510336901707727053e-02
-3.692819522441925795e-01,-5.909261562384560129e-02,-5.703864489920801306e-02,1.865932446818371337e-01,-2.665737298407606648e-01,-1.578900952774314748e-02,-2.148874258718262709e-01,9.940389749241432815e-01,1.218997359008061609e-01
-1.840931950019530916e-01,-1.268053260399319981e+00,-7.320430524786786242e-02,-1.772495248111471966e-01,3.361413788198898134e-01,-7.338800087467456379e-03,5.386933611667082955e-01,1.358689426211885376e-01,9.834460120431770536e-02
-5.813395465779647164e-01,-1.008602317521364089e+00,6.306028016666742619e-02,1.402792590856551946e-01,-1.056343115109476538e-01,2.270135868626589337e-01,1.153135204148322712e+00,2.023398312151067913e-01,9.803456314886355161e-02
-5.838664052408293337e-02,-6.052947605645454532e-01,2.850149408432206544e-01,5.427268960109609131e-01,8.850083728686997109e-02,2.158345956502303320e-01,7.631903231403376342e-01,3.733182747086283282e-01,1.948539258260967855e-01
-1.248634389103485898e+00,-1.224708238924677284e+00,3.490837212466032513e-01,2.474446997787294045e-02,-2.913891602117644752e-01,2.095804712978788231e-01,1.134891254431972696e+00,-6.648242030211376496e-02,4.265789380056664304e-02
-1.254591734658836888e+00,-6.649332649325566669e-01,-2.208521085134734219e-01,1.270020819565096382e-01,-5.229885997486117821e-01,-1.927513466808889464e-01,5.468213351028670122e-01,-1.437794101170468686e-01,1.674588585977603294e-01
